priority_score,normalized_name,canonical_name,lookup_count,is_ready,allergens,diets,blocked_diets,reason_codes,top_surface_forms,datasets,review_status,review_notes
1135,vanilla flavor,vanilla flavor,114,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:ambiguous_generic,"vanilla flavor (96) | vanilla flavor (propylene glycol, artificial flavors, caramel color, citric acid) (9) | vanilla flavor (water, propylene glycol, artificial flavors) (5) | vanilla flavor (water, propylene glycol, benzodihydropyrone fcc, invert sugar) (2) | vanilla flavor * (1)",usda_only_train:72 | usda_only_val:20 | usda_only_holdout:20 | openfoodfacts_targeted:2,,
1135,natamycin to protect flavor,natamycin to protect flavor,112,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:ambiguous_generic,natamycin to protect flavor (108) | natamycin to protect flavor ) (4),usda_only_train:83 | usda_only_holdout:17 | usda_only_val:12,,
1135,seasoning dextrose,seasoning dextrose,108,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:ambiguous_generic,seasoning dextrose (108),usda_only_train:75 | usda_only_val:18 | usda_only_holdout:15,,
1135,seasonings spice,seasonings spice,102,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:ambiguous_generic,seasonings spices (95) | seasonings spice (7),usda_only_train:69 | usda_only_val:17 | usda_only_holdout:16,,
1075,enzyme,enzyme,39296,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:ambiguous_generic,"enzymes (35509) | enzyme (3587) | enzymes) (67) | enzyme) (17) | enzymes (. mozzarella cheese: cultured part skim milk, enzymes, salt, sorbic acid (preservative), soy lecithin (anti-sticking agent). garlic butter blend: liquid and hydrogenated soybean oil, water, salt (15)",usda_only_train:26615 | usda_only_val:6705 | usda_only_holdout:5863 | openfoodfacts_targeted:112 | openfoodfacts_examples:1,,
1075,culture,culture,6678,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:ambiguous_generic,"cultures (5845) | culture (824) | cultures (s. thermophilus + l. bulgaricus, lactobacillus acidophilus, bifidobacterium lactis) (7) | culture) (1) | cultures (milk and cream) (1)",usda_only_train:4514 | usda_only_val:1146 | usda_only_holdout:1000 | openfoodfacts_targeted:18,,
1075,preservative,preservative,6649,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:ambiguous_generic,"preservative (5666) | preservatives (814) | preservatives (potassium sorbate, sodium benzoate, calcium disodium edta) (26) | preservatives (potassium sorbate, sodium benzoate) (16) | preservatives (calcium propionate, sorbic acid) (13)",usda_only_train:4481 | usda_only_val:1126 | usda_only_holdout:1005 | openfoodfacts_targeted:37,,
1075,leavening,leavening,5562,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:ambiguous_generic,"leavening (baking soda, sodium aluminum phosphate, monocalcium phosphate) (781) | leavening (sodium acid pyrophosphate, baking soda, sodium aluminum phosphate) (622) | leavening (sodium acid pyrophosphate, sodium bicarbonate) (490) | leavening (baking soda, sodium acid pyrophosphate, sodium aluminum phosphate, aluminum sulfate) (435) | leavening (sodium acid pyrophosphate, baking soda) (194)",usda_only_train:3716 | usda_only_val:972 | usda_only_holdout:832 | openfoodfacts_targeted:42,,
1075,color,color,4751,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:ambiguous_generic,color (4383) | colors (43) | color (yellow #5 lake) (26) | color (turmeric oleoresin) (18) | color (caramel) (15),usda_only_train:3189 | usda_only_val:792 | usda_only_holdout:714 | openfoodfacts_targeted:56,,
1075,starch,starch,205,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:ambiguous_generic,"starch (189) | cultured starch (6) | starch (slice separation) (4) | starch (potato) (3) | starch (modified cornstarch, cornstarch, erythorbic acid) (2)",usda_only_train:140 | usda_only_val:37 | usda_only_holdout:20 | openfoodfacts_targeted:6 | openfoodfacts_examples:2,,
965,crab flavored seafood,crab flavored seafood,18,yes,egg | fish | shellfish | soy | wheat,Pescatarian,Gluten-free | Vegan | Vegetarian,allergen:egg | allergen:fish | allergen:shellfish | allergen:soy | diet_block:gluten_free | evidence:surface_form,"crab flavored seafood (alaska pollock, water, potato starch, cane sugar, tapioca starch, salt, mirin wine sake, sugar, salt, water, yeast extract , natural crab flavor swimming crab and/or snow crab , paprika oleoresin, lycopene) (9) | crab flavored seafood (fish protein alaskan pollock and/or pacific whiting , water, wheat starch, egg white, sugar, soybean oil, tapioca starch (8) | crab flavored seafood (fish protein pollock and/or whiting , water, wheat starch (1)",usda_only_train:10 | usda_only_val:5 | usda_only_holdout:3,,
815,peanut flavored piece,peanut flavored piece,12,yes,milk | peanut | soy,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk | allergen:peanut | allergen:soy | evidence:surface_form,"peanut flavored pieces (sugar, vegetable oil palm kernel and palm oil , partially defatted peanut flour, lactose, whey, dextrose, corn syrup solids, soy lecithin, salt, natural flavor) (12)",usda_only_train:7 | usda_only_val:3 | usda_only_holdout:2,,
815,pumpkin and cinnamon flavored coating,pumpkin and cinnamon flavored coating,10,yes,milk | soy | tree nut,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk | allergen:soy | allergen:tree_nut | evidence:surface_form,"pumpkin and cinnamon flavored coating (sugar, palm kernel oil, nonfat dry milk, lactose, titanium dioxide coloring , soy lecithin an emulsifier , distilled monoglycerides, fractionated coconut oil, fractionated vegetable oil coconut oil, palm oil, palm kernel oil , ethyl alcohol, yellow 5 lake, yellow 6 lake, red 40 lake, blue 1 lake, natural and artificial flavors) (6) | pumpkin and cinnamon flavored coating (sugar, palm kernel oil, nonfat dry milk, lactose, titanium dioxide coloring , soy lecithin an emulsifier , distilled monoglycerides, fractionated coconut oil, fractionated vegetable oil coconut oil, palm oil, palm kernel oil) (4)",usda_only_train:6 | usda_only_val:2 | usda_only_holdout:2,,
815,vanilla artificially flavored filling,vanilla artificially flavored filling,10,yes,milk | soy | tree nut,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk | allergen:soy | allergen:tree_nut | evidence:surface_form,"vanilla artificially flavored filling (sugar, modified food starch, filling base partially hydrogenated vegetable oils coconut, palm kernel, palm, soybean , corn syrup solids, sugar, propylene glycol monostearate, sodium caseinate, acetylated monoglycerides, mono- and diglycerides , dextrose, nonfat milk, salt, sodium acid pyrophosphate, yellow 5, yellow 6, titanium dioxide color, artificial flavor) (6) | vanilla artificially flavored filling (sugar, modified cornstarch, filling base partially hydrogenated vegetable oils coconut, palm kernel, palm, soybean , corn syrup solids, sugar, propylene glycol monostearate, sodium caseinate, acetylated monoglycerides, mono- and diglycerides , dextrose, nonfat milk, salt, sodium acid pyrophosphate, yellow 5, yellow 6, colored with titanium dioxide, artificial flavor) (4)",usda_only_train:9 | usda_only_val:1,,
815,chocolate flavored chunk,chocolate flavored chunk,8,yes,milk | soy | tree nut,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk | allergen:soy | allergen:tree_nut | evidence:surface_form,"chocolate flavored chunks (sugar, coconut oil, cocoa processed with alkali, cocoa, milkfat, soy lecithin, vanilla extract, natural flavors) (8)",usda_only_train:7 | usda_only_val:1,,
815,peanut flavored coating,peanut flavored coating,8,yes,milk | peanut | soy,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk | allergen:peanut | allergen:soy | evidence:surface_form,"peanut flavored coating (sugar, nonfat dry milk, palm kernel oil, peanuts, partially defatted peanut flour, soy lecithin, salt) (8)",usda_only_train:4 | usda_only_val:2 | usda_only_holdout:2,,
815,white confection coated artificially flavored marshmallow,white confection coated artificially flavored marshmallow,8,yes,milk | soy,Gluten-free,Pescatarian | Vegan | Vegetarian,allergen:milk | allergen:soy | diet_block:animal_derivative | evidence:surface_form,"white confection coated artificially flavored marshmallows (confection coating sugar, palm kernel and palm oil, whey powder, nonfat milk powder, soy lecithin, vanilla , dehydrated artificially flavored marshmallow bits sugar, corn syrup, modified starch, gelatin, sodium hexametaphosphate, artificial flavor, natural flavor, color added blue 1 , tapioca dextrin, confectioners glaze) (6) | white confection coated artificially flavored marshmallows (confection coating sugar, palm kernel and palm oil, whey powder, nonfat milk powder, soy lecithin, vanilla , dehydrated artificially flavored marshmallow bits sugar, corn syrup, modified starch, gelatin, sodium hexametaphosphate, artificial flavor, natural flavor, color added blue 1 , tapioca dextrin, confectioner's glaze) (2)",usda_only_train:5 | usda_only_holdout:2 | usda_only_val:1,,
780,lemon flavored bit,lemon flavored bit,36,yes,milk | soy | wheat,Vegetarian | Pescatarian,Gluten-free | Vegan,allergen:milk | allergen:soy | diet_block:gluten_free | evidence:surface_form,"lemon flavored bit (sugar, vegetable oil palm kernel and palm , whey, milk, citric acid, soy lecithin, natural flavor, lemon oil, turmeric and annatto ) (21) | lemon flavored bits (sugar, cocoa butter, natural flavor, citric acid, coconut oil, color added, sunflower lecithin, soy lecithin, milk) (6) | lemon flavored bits (sugar, vegetable oil palm, palm kernel , enriched wheat flour flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , lemon juice powder corn syrup solids, lemon juice with lemon oil , natural and artificial flavors, citric cid, soy lecithin, yellow 5 lake) (5) | lemon flavored bits (sugar, vegetable oil palm, palm kernel , wheat flour, lemon juice powder corn syrup solids, lemon juice with lemon oil , natural and artificial flavors, citric acid, soy lecithin, yellow 5 lake) (4)",usda_only_train:22 | usda_only_holdout:8 | usda_only_val:6,,
780,naturally and artificially flavored maple pancake,naturally and artificially flavored maple pancake,21,yes,milk | soy | wheat,Vegetarian | Pescatarian,Gluten-free | Vegan,allergen:milk | allergen:soy | diet_block:gluten_free | evidence:surface_form,"naturally and artificially flavored maple pancakes (water, enriched wheat flour bleached wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , degermed corn flour, whey, maple flavored bits sugar, palm and palm kernel oil, enriched wheat flour wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , less than 2% of: extractives of foenugreek, molasses, water, cocoa powder, maple sugar, glycerin, soy lecithin , sugar, soybean oil, dextrose, leavening sodium bicarbonate, sodium acid pyrophosphate, monocalcium phosphate , salt, sodium stearoyl lactylate, calcium propionate, corn starch, natural and artificial flavors, potassium sorbate preservative , eggs, mono- and diglycerides, maltodextrin, modified corn starch, caramel color, corn syrup solids) (21)",usda_only_train:15 | usda_only_val:3 | usda_only_holdout:3,,
765,caramel flavored chip,caramel flavored chip,19,yes,milk | soy,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk | allergen:soy | evidence:surface_form,"caramel flavored chips (sugar, palm kernel and palm oil, nonfat dry milk solids, whole milk solids, cocoa powder, soy lecithin an emulsifier , salt, natural flavor, and paprika extract added ) (6) | caramel flavored chips (sugar, partially hydrogenated palm kernel oil, nonfat milk, dextrose, yellow 5 lake, yellow 6 lake, blue 2 lake, soy lecithin, salt, natural and artificial flavor) (5) | caramel flavored chips (sugar, cocoa butter, nonfat dry milk, whole milk powder, cream powder, caramelized sugar, whey powder, soy lecithin, salt, natural vanilla extract) (4) | caramel flavored chips (sugar, palm kernel and palm oil, nonfat dry milk, dry whole milk, cocoa powder, soy lecithin, salt, natural flavors, paprika extract color ) (4)",usda_only_train:10 | usda_only_val:5 | usda_only_holdout:4,,
765,yogurt flavored coated raisin,yogurt flavored coated raisin,17,yes,milk | soy,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk | allergen:soy | evidence:surface_form,"yogurt flavored coated raisins (yogurt flavored coating sugar, palm kernel oil, reduced mineral whey, whole milk solids, yogurt powder cultured whey protein concentrate and cultured skim milk) (7) | yogurt flavored coated raisins (greek yogurt flavored confectionery coating sugar, palm kernel oil, nonfat milk, greek yogurt powder nonfat milk, culture, lactic acid, natural flavor , lactic acid, soy lecithin, natural flavor , raisins coated with less than 1% sunflower oil, gum acacia, sugar, confectioner's glaze) (5) | yogurt flavored coated raisins (yogurt flavored confectionery coating sugar, hydrogenated palm kernel oil, yogurt powder cultured whey protein concentrate, cultured skim milk , nonfat dry milk solids, whey powder, artificial color, soy lecithin, natural flavor, salt, artificial flavor , raisins coated with less than 1% sunflower oil, gum acacia, sugar, confectioner's glaze) (4) | yogurt flavored coated raisins (greek yogurt flavored confectionery coating sugar, palm kernel oil, nonfat milk, greek yogurt powder nonfat milk solids, culture, lactic acid, natural flavor , lactic acid, soy lecithin, natural flavor , raisins coated with less than 1% sunflower oil, gum acacia, sugar, confectioner's glaze) (1)",usda_only_train:11 | usda_only_val:3 | usda_only_holdout:3,,
765,maple flavored bit,maple flavored bit,16,yes,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form,"maple flavored bits (sugar, wheat flour, dextrose, soybean oil, natural and artificial flavors, caramel color) (11) | maple flavored bits (sugar, wheat flour, dextrose, soybean oil, natural flavors, caramel color) (3) | maple flavored bits (sugar. whole wheat flour, soybean oil, natural flavors maple flavor and yeast extract cellulose gum) (1) | maple flavored bits (sugar, whole wheat flour, soybean oil, natural flavors maple flavor and yeast extract , cellulose gum) (1)",usda_only_train:11 | usda_only_holdout:3 | usda_only_val:2,,
765,chocolate flavored drop,chocolate flavored drop,15,yes,milk | soy,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk | allergen:soy | evidence:surface_form,"chocolate flavored drops (sugar, hydrogenated palm kernel oil, cocoa, cocoa processed with alkali, dextrose, soy lecithin) (4) | chocolate flavored drops (sugar, partially hydrogenated palm kernel oil, cocoa, cocoa processed with alkali, dextrose, soy lecithin) (4) | chocolate flavored drops (sugar, palm kernel and palm oil, cocoa processed with alkali , dextrose, whey powder, soy lecithin, vanilla) (4) | chocolate flavored drops (sugar, whey protein concentrate, palm kernel and palm oils, cocoa powder, soy lecithin) (3)",usda_only_train:11 | usda_only_holdout:3 | usda_only_val:1,,
765,milk chocolate flavored confectionery,milk chocolate flavored confectionery,15,yes,milk | tree nut,Vegetarian | Pescatarian | Gluten-free,Vegan,allergen:milk | allergen:tree_nut | evidence:surface_form,"milk chocolate flavored confectionery (sugar, cocoa butter, whey powder, milkfat, unsweetened chocolate, nonfat dry milk, coconut oil, sunflower lecithin, pgpr, natural vanilla flavor) (13) | milk chocolate flavored confectionery (sugar, cocoa butter, whey powder, milkfat, unsweetened chocolate, coconut oil, nonfat dry milk, sunflower lecithin, pgpr, natural vanilla flavor) (2)",usda_only_train:13 | usda_only_holdout:2,,
