priority_score,normalized_name,canonical_name,lookup_count,is_ready,allergens,diets,blocked_diets,reason_codes,top_surface_forms,datasets,review_status,review_notes
1780,cracker,cracker,73,no,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"crackers (enriched wheat flour wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid , high oleic sunflower oil, sugar, salt (28) | crackers (enriched flour wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid , sugar, soybean and palm oil with tbhq , high fructose corn syrup (14) | crackers (enriched wheat flour wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , high oleic sunflower oil, sugar, salt (12) | crackers (enriched flour wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , palm oil, sugar, salt, baking soda, whey from milk , soy lecithin, natural flavor) (6) | crackers (enriched wheat flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), high oleic sunflower oil, sugar, salt (4)",usda_only_train:50 | usda_only_val:14 | usda_only_holdout:9,,
1780,cookie,cookie,42,no,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"cookie (bleached wheat flour, sugar, palm oil, caramel color, dextrose (14) | cookie (unbleached wheat flour (wheat flour enriched with niacin, iron, thiamine mononitrate, riboflavin, and folic acid), sugar, palm oil, high fructose corn syrup, cocoa processed with alkali, water, molasses (5) | cookie (enriched wheat flour (wheat flour, niacin, reduced iron, thiamine, riboflavin, folic acid), sugar, palm oil, cocoa processed with alkali (4) | cookie ((bleached enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, vegetable shortening (palm oil), dextrose, corn syrup solids, dried whole eggs (4) | cookie (sugar, enriched bleached flour wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid , water, palm oil, corn syrup, corn syrup solids, soybean oil, cornstarch (4)",usda_only_train:26 | usda_only_val:10 | usda_only_holdout:6,,
1780,sandwich cookie,sandwich cookie,37,no,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"sandwich cookie (sugar, enriched flour bleached wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid , canola and/or soybean with tbhq and/or palm oil, dextrose, cocoa processed with alkali , peppermint flavored powder sugar, corn syrup, titanium dioxide color , natural flavor, red 40 , corn starch, 2% or less of: high fructose corn syrup, salt, leavening baking soda, calcium phosphate , soy lecithin, natural and artificial flavor) (24) | sandwich cookie (sugar, enriched flour bleached wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid , canola and/or soybean with tbhq and/or palm oil, dextrose, cocoa processed with alkali , peppermint powder sugar, corn syrup, titanium dioxide artificial color , natural flavor, red 40 , cornstarch (5) | sandwich cookie (sugar, enriched wheat flour bleached wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid , canola and/or soybean with tbhq and/or palm oil, dextrose, cocoa processed with alkali , peppermint flavored powder sugar, corn syrup, titanium dioxide color , natural flavor, red 40 , corn starch, 2% or less of: high fructose corn syrup, salt, leavening baking soda, calcium phosphate , soy lecithin, natural and artificial flavor) (4) | sandwich cookie (sugar, enriched flour (bleached wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), palm and/or soybean oil with tbhq added , cocoa (processed with alkali), high fructose corn syrup (3) | sandwich cookie (sugar, enriched flour bleached wheat flour, iron, thiamin mononitrate, riboflavin, folic acid , palm oil and/or soybean oil with tbhq added , cocoa processed with alkali, high fructose corn syrup (1)",usda_only_train:24 | usda_only_holdout:7 | usda_only_val:6,,
1780,cookie mix,cookie mix,28,no,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"cookie mix (wheat flour, sugar, brown sugar, unsweetened chocolate, palm oil, cocoa butter (8) | cookie mix (enriched flour wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , brown sugar sugar, molasses , non hydrogenated vegetable oils canola and palm , sugar, salt, dextrose, baking soda, silicon dioxide, sodium aluminum phosphate, corn starch, monocalcium phosphate, caramel color, artificial flavor, propylene glycol, glycerin) (7) | cookie mix (wheat flour, sugar, brown sugar, unsweetened chocolate, palm oil, cocoa butter, filling (sugar, brown sugar, enriched wheat flour wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, palm oil, semi-sweet chocolate chips sugar, unsweetened chocolate, cocoa butter, soy lecithin, vanilla extract , canola oil, sprinkles (sugar, hydrogenated palm kernel oil, corn starch, sunflower lecithin, yellow 6 lake, yellow 5 lake, blue 1 lake, red 40 lake, red 3 dye, maltodextrin, carnauba wax, vanillin, cellulose gum) (4) | cookie mix (enriched wheat flour wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid , brown sugar, sugar, soybean oil, dehydrated whole egg, salt, natural flavor, sodium bicarbonate) (3) | cookie mix (wheat flour, sugar, brown sugar, unsweetened chocolate, palm oil, cocoa butter, frosting (sugar, water, palm oil, corn syrup, canola oil, sprinkles (sugar, rice flour, vegetable oil palm kernel, palm , corn starch, gum arabic, cellulose gum, carrageenan, confectioner's glaze, yellow 6, soy lecithin, red 40, yellow 5, blue 1, artificial flavor, blue 2) (3)",usda_only_train:23 | usda_only_val:4 | usda_only_holdout:1,,
1780,vanilla cake,vanilla cake,19,no,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"vanilla cake (sugar, enriched wheat flour bleached flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid , food starch-modified, soybean oil,) (10) | vanilla cake (sugar, enriched wheat flour bleached flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid , food starch-modified, soybean oil (4) | vanilla cake (sugar, enriched wheat flour bleached flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid) (2) | vanilla cake (sugar, enriched wheat flour bleached (flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid food starch-modified, soybean oil, benzodihydropyrone fcc, invert sugar), natural and artificial flavors and colors (water. corn syrup, glycerin, high fructose corn syrup, sugar, sorbitol fd and c red 3, modified food starch, fd and c yellow 5, carrageenan gum, agar gum, sodium benzoate (2) | vanilla cake (sugar, enriched wheat flour bleached flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid , food starch-modified, soybean oil,glycol mono- and diesters of fatty acids, salt, sodium stearoyl lactylate, vital wheat gluten, whey.) (1)",usda_only_train:12 | usda_only_holdout:4 | usda_only_val:3,,
1780,21 whole grains and seeds mix,21 whole grains and seeds mix,18,no,sesame | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:sesame | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"organic 21 whole grains and seeds mix (organic whole flax seeds, organic sunflower seeds, organic brown sesame seeds, organic triticale, organic rolled barley, organic rolled oats, organic pumpkin seeds, organic rolled rye, organic black sesame seeds, organic millet, organic rolled spelt, organic yellow cornmeal, organic kamutkhorasan wheat, organic quinoa, organic poppy seeds, organic buckwheat flour, organic brown rice flour, organic blue cornmeal, organic amaranth flour, organic sorghum flour) (7) | organic 21 whole grains and seeds mix (organic whole flax seeds, organic sunflower seeds, organic brown sesame seeds, organic triticale, organic rolled barley, organic rolled oats, organic pumpkin seeds, organic rolled rye, organic black sesame seeds, organic millet, organic rolled spelt, organic yellow cornmeal, organic kamut khorasan wheat, organic quinoa organic poppy seeds, organic buckwheat flour, organic brown rice flour, organic blue cornmeal, organic amaranth flour, organic sorghum flour) (4) | organic 21 whole grains and seeds mix (organic whole flax seeds, organic sunflower seeds, organic brown sesame seeds, organic triticale, organic rolled barley, organic rolled oats, organic pumpkin seeds, organic rolled rye, organic black sesame seeds, organic millet, organic rolled spelt, organic yellow cornmeal, organic kamut khorasan wheat, organic quinoa, organic poppy seeds, organic buckwheat flour, organic brown rice flour, organic blue cornmeal, organic amaranth flour, organic sorghum flour) (3) | organic 21 whole grains and seeds mix (organic whole flax seeds, organic sunflower seeds, organic brown sesame seeds, organic triticale, organic rolled barley, organic rolled oats, organic pumpkin seeds, organic rolled rye, organic black sesame seeds, organic millet, organic rolled spelt, organic yellow cornmeal, organic kamut khorasan wheat, organic quinoa, organic poppy seeds, organic buckwheat flour, organic brown rice flour, organic blue cornmeal organic amaranth flour, organic sorghum flour) (2) | organic 21 whole grains and seeds mix (organic whole flax seeds, organic sunflower seeds, organic ground whole flax seeds, organic brown sesame seeds, organic triticale, organic pumpkin seeds, organic rolled barley, organic rolled oats, organic rolled rye, organic black sesame seeds, organic blue cornmeal, organic millet, organic rolled spelt, organic brown rice flour, organic amaranth flour, organic yellow cornmeal, organic kamut® khorasan wheat, organic quinoa, organic buckwheat flour, organic sorghum flour, organic poppy seeds) (1)",usda_only_train:12 | usda_only_val:2 | usda_only_holdout:2 | openfoodfacts_targeted:2,,
1780,crust pizza dough mix,crust pizza dough mix,18,no,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"crust (pizza dough mix (enriched bleached wheat flour wheat flour, malted barley flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid , water, soybean oil, salt, sugar, yeast, dough conditioner wheat flour, calcium sulfate, ascorbic acid and 2% or less of each of the following: enzymes wheat )) (10) | crust (pizza dough mix (enriched bleached wheat flour wheat flour, malted barley flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid , water, soy bean oil, salt, sugar, yeast, dough conditioner wheat flour, calcium sulfate, ascorbic acid and 2% or less of each of the following: enzymes wheat )) (8)",usda_only_train:11 | usda_only_val:6 | usda_only_holdout:1,,
1780,spinach wrap,spinach wrap,18,no,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"spinach wrap (enriched bleached wheat flour wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, vegetable shortening soybean oil, vegetable mono and diglycerides, tocopherols vitamin e and vitamin c palmitate as antioxidants (7) | spinach wrap (enriched bleached wheat flour wheat flour, niacin reduced iron, thiamine mononitrate, riboflavin, folic acid , water, vegetable shortening interesterified soybean oil, hydrogenated soybean oil and/or palm oil (7) | spinach wrap (enriched bleached wheat flour flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, vegetable shortening soybean oil, vegetable mono and diglycerides, tocopherols vitamin e and vitamin c palmitate as antioxidants (4)",usda_only_train:12 | usda_only_holdout:5 | usda_only_val:1,,
1780,cuban bread,cuban bread,17,no,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"cuban bread (enriched wheat flour wheat flour, wheat gluten, niacin, reduced iron, thiamine mononitrate, riboflavin, enzyme, folic acid , soybean oil, yeast (10) | cuban bread (enriched wheat flour wheat flour, wheat gluten, niacin, reduced iron, thiamine mononitrate, riboflavin, enzyme, and folic acid , soybean oil, yeast (7)",usda_only_train:14 | usda_only_val:2 | usda_only_holdout:1,,
1780,multigrain flatbread crust,multigrain flatbread crust,15,no,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"multigrain flatbread crust (water, unbleached enriched wheat flour wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , whole wheat flour, sprouted whole wheat flour, wheat sourdough water, fermented wheat flour , yeast, soybean oil, sugar (15)",usda_only_train:14 | usda_only_val:1,,
1780,kaiser roll,kaiser roll,14,no,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"kaiser roll (unbleached enriched flour wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, fully refined soybean oil, yeast, granulated sugar, wheat gluten, salt, calcium propionate to retain freshness , dough improver malted wheat flour, enzymes and 2% or less of ascorbic acid , calcium sulfate, enzymes) (8) | kaiser roll (unbleached unbromated wheat flour malted barley flour, niacin, iron reduced , thiamine mononitrate, riboflavin, folic acid , filtered water, whole wheat flour, rye flour, levain, canola oil (4) | kaiser roll (whole wheat flour, water, unbleached enriched wheat flour (wheatflour, enzyme, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, wheatgluten, yeast, high oleic safflower oil, honey (2)",usda_only_train:12 | usda_only_val:1 | usda_only_holdout:1,,
